Customer_ID,Customer_Name,Gender,Age,City,Segment,Store_Location,Product_ID,Product_Name,Category,Price,Quantity,Total,Payment_Method,Day,Date
C134,Arjun,Female,47,Aurangabad,Premium,Store_C,P119,Snacks_Item_43,Snacks,884,2,1768,UPI,Tuesday,2025-11-04
C103,Aarav,Female,34,Nashik,Budget,Store_C,P176,Personal Care_Item_29,Personal Care,190,3,570,Card,Tuesday,2025-10-14
C101,Aarav,Male,37,Nashik,Regular,Store_B,P277,Personal Care_Item_20,Personal Care,863,2,1726,Cash,Friday,2025-09-19
C132,Karan,Male,47,Nagpur,Budget,Store_B,P782,Grocery_Item_22,Grocery,700,5,3500,UPI,Saturday,2025-09-20
C194,Raj,Female,48,Nashik,Premium,Store_C,P279,Snacks_Item_8,Snacks,322,3,966,UPI,Friday,2025-09-26
C158,Riya,Male,43,Nagpur,Budget,Store_C,P883,Beverages_Item_45,Beverages,953,4,3812,Card,Sunday,2025-10-12
C180,Sneha,Female,33,Jalna,Regular,Store_A,P598,Electronics_Item_14,Electronics,100,1,100,UPI,Friday,2025-10-17
C166,Riya,Female,59,Nashik,Budget,Store_B,P357,Personal Care_Item_10,Personal Care,759,1,759,Wallet,Thursday,2025-10-09
C124,Isha,Male,18,Nashik,Premium,Store_D,P720,Electronics_Item_23,Electronics,705,4,2820,Wallet,Wednesday,2025-10-15
C105,Vikram,Female,51,Nagpur,Premium,Store_C,P985,Grocery_Item_35,Grocery,614,1,614,Cash,Wednesday,2025-10-15
C169,Arjun,Female,33,Mumbai,Regular,Store_D,P516,Beverages_Item_19,Beverages,948,1,948,Cash,Saturday,2025-11-01
C114,Neha,Male,49,Nashik,Regular,Store_B,P626,Beverages_Item_33,Beverages,375,3,1125,Wallet,Sunday,2025-11-02
C110,Neha,Female,38,Nagpur,Regular,Store_B,P116,Grocery_Item_37,Grocery,254,3,762,Card,Monday,2025-10-06
C117,Mahima,Female,26,Nagpur,Budget,Store_B,P680,Electronics_Item_29,Electronics,991,4,3964,UPI,Friday,2025-10-31
C197,Riya,Female,46,Mumbai,Premium,Store_B,P552,Personal Care_Item_24,Personal Care,791,5,3955,UPI,Monday,2025-11-03
C106,Karan,Female,51,Nashik,Budget,Store_B,P721,Personal Care_Item_46,Personal Care,995,4,3980,Cash,Monday,2025-10-27
C175,Karan,Male,32,Aurangabad,Regular,Store_B,P832,Grocery_Item_6,Grocery,484,5,2420,Card,Wednesday,2025-11-05
C120,Karan,Female,51,Jalna,Premium,Store_A,P626,Snacks_Item_43,Snacks,51,5,255,Cash,Friday,2025-10-17
C164,Neha,Female,18,Jalna,Regular,Store_A,P948,Electronics_Item_20,Electronics,273,5,1365,Cash,Thursday,2025-10-30
C103,Vikram,Female,25,Aurangabad,Regular,Store_D,P119,Grocery_Item_8,Grocery,56,3,168,Cash,Tuesday,2025-09-16
C157,Karan,Female,28,Nashik,Premium,Store_C,P828,Snacks_Item_30,Snacks,679,4,2716,Card,Monday,2025-11-10
C120,Neha,Female,21,Aurangabad,Regular,Store_C,P765,Snacks_Item_15,Snacks,760,4,3040,UPI,Monday,2025-09-15
C184,Riya,Female,56,Jalna,Budget,Store_D,P323,Snacks_Item_8,Snacks,662,5,3310,UPI,Wednesday,2025-10-01
C139,Sneha,Female,58,Nashik,Premium,Store_A,P559,Grocery_Item_14,Grocery,414,3,1242,Cash,Saturday,2025-09-27
C169,Riya,Male,24,Aurangabad,Budget,Store_C,P289,Grocery_Item_43,Grocery,351,5,1755,Cash,Thursday,2025-09-18
C123,Riya,Male,31,Aurangabad,Budget,Store_D,P773,Stationery_Item_48,Stationery,312,1,312,Card,Wednesday,2025-10-01
C185,Sneha,Female,31,Aurangabad,Budget,Store_D,P702,Snacks_Item_24,Snacks,935,1,935,Wallet,Friday,2025-10-31
C190,Vikram,Male,45,Nashik,Premium,Store_D,P149,Snacks_Item_40,Snacks,512,1,512,Wallet,Sunday,2025-11-09
C170,Karan,Female,31,Nagpur,Budget,Store_D,P718,Electronics_Item_35,Electronics,689,4,2756,Card,Monday,2025-09-15
C120,Karan,Male,60,Nagpur,Regular,Store_D,P135,Personal Care_Item_26,Personal Care,430,1,430,Card,Friday,2025-11-07
C123,Arjun,Female,42,Jalna,Budget,Store_D,P395,Electronics_Item_50,Electronics,955,3,2865,Card,Sunday,2025-10-19
C162,Raj,Female,54,Mumbai,Regular,Store_B,P834,Grocery_Item_44,Grocery,963,1,963,Wallet,Monday,2025-09-29
C135,Vikram,Male,57,Nagpur,Regular,Store_A,P424,Snacks_Item_35,Snacks,564,1,564,Wallet,Saturday,2025-09-27
C123,Riya,Female,39,Nagpur,Budget,Store_A,P664,Grocery_Item_10,Grocery,567,1,567,Cash,Sunday,2025-09-28
C188,Isha,Female,30,Nashik,Premium,Store_C,P593,Snacks_Item_50,Snacks,916,3,2748,Wallet,Friday,2025-09-12
C177,Mahima,Male,27,Jalna,Budget,Store_A,P819,Personal Care_Item_47,Personal Care,813,5,4065,Card,Tuesday,2025-10-21
C152,Sneha,Female,28,Nashik,Budget,Store_B,P808,Beverages_Item_50,Beverages,138,1,138,Card,Friday,2025-11-07
C122,Mahima,Female,37,Jalna,Budget,Store_A,P945,Beverages_Item_37,Beverages,479,3,1437,Card,Sunday,2025-09-14
C180,Vikram,Female,55,Nagpur,Budget,Store_D,P789,Stationery_Item_25,Stationery,113,5,565,Card,Thursday,2025-11-06
C112,Sneha,Female,49,Jalna,Budget,Store_C,P792,Electronics_Item_22,Electronics,195,1,195,Wallet,Wednesday,2025-10-15
C138,Aarav,Male,32,Mumbai,Regular,Store_D,P318,Electronics_Item_34,Electronics,532,4,2128,Wallet,Monday,2025-10-20
C158,Sneha,Male,36,Nashik,Regular,Store_C,P260,Stationery_Item_28,Stationery,473,2,946,Wallet,Monday,2025-11-03
C127,Sneha,Female,37,Jalna,Premium,Store_D,P345,Personal Care_Item_2,Personal Care,820,3,2460,UPI,Wednesday,2025-10-15
C176,Karan,Female,19,Nagpur,Regular,Store_A,P216,Grocery_Item_18,Grocery,492,3,1476,Wallet,Monday,2025-09-29
C165,Isha,Male,24,Nagpur,Regular,Store_D,P443,Beverages_Item_24,Beverages,473,3,1419,UPI,Sunday,2025-09-14
C137,Raj,Male,56,Aurangabad,Budget,Store_D,P607,Personal Care_Item_46,Personal Care,195,5,975,UPI,Friday,2025-10-10
C156,Isha,Male,38,Nashik,Budget,Store_A,P838,Stationery_Item_9,Stationery,829,5,4145,Card,Wednesday,2025-10-15
C114,Sneha,Male,58,Nashik,Budget,Store_A,P652,Electronics_Item_20,Electronics,725,1,725,Wallet,Sunday,2025-10-05
C102,Aarav,Female,18,Nashik,Premium,Store_D,P249,Electronics_Item_35,Electronics,140,1,140,Card,Saturday,2025-09-13
C188,Arjun,Male,60,Jalna,Budget,Store_A,P988,Electronics_Item_40,Electronics,96,1,96,Cash,Monday,2025-09-15
C173,Neha,Female,37,Pune,Premium,Store_B,P486,Grocery_Item_10,Grocery,435,1,435,Cash,Saturday,2025-11-08
C122,Riya,Male,45,Aurangabad,Budget,Store_D,P860,Personal Care_Item_28,Personal Care,211,3,633,Cash,Saturday,2025-09-27
C109,Vikram,Male,30,Pune,Regular,Store_D,P502,Personal Care_Item_42,Personal Care,506,1,506,Cash,Wednesday,2025-10-22
C127,Mahima,Female,30,Nagpur,Premium,Store_B,P398,Snacks_Item_11,Snacks,485,2,970,Cash,Monday,2025-09-15
C129,Vikram,Female,54,Mumbai,Premium,Store_A,P968,Snacks_Item_20,Snacks,947,4,3788,Card,Thursday,2025-10-16
C196,Vikram,Male,58,Pune,Regular,Store_D,P371,Personal Care_Item_16,Personal Care,985,4,3940,UPI,Thursday,2025-09-11
C180,Vikram,Male,20,Pune,Budget,Store_C,P939,Electronics_Item_23,Electronics,356,4,1424,Card,Sunday,2025-09-21
C133,Neha,Male,55,Mumbai,Budget,Store_A,P860,Beverages_Item_21,Beverages,580,1,580,Card,Tuesday,2025-10-14
C173,Raj,Female,19,Nashik,Premium,Store_C,P694,Stationery_Item_44,Stationery,101,1,101,Card,Tuesday,2025-10-28
C155,Arjun,Male,41,Aurangabad,Premium,Store_D,P975,Personal Care_Item_26,Personal Care,505,2,1010,Card,Monday,2025-11-03
C117,Vikram,Female,52,Nagpur,Budget,Store_D,P157,Electronics_Item_23,Electronics,808,2,1616,UPI,Friday,2025-10-03
C197,Aarav,Male,50,Pune,Budget,Store_A,P548,Personal Care_Item_3,Personal Care,623,3,1869,Card,Friday,2025-09-26
C178,Raj,Male,37,Aurangabad,Premium,Store_A,P514,Snacks_Item_6,Snacks,177,1,177,Card,Wednesday,2025-09-24
C102,Mahima,Female,32,Nagpur,Regular,Store_C,P482,Electronics_Item_16,Electronics,957,3,2871,Card,Sunday,2025-11-09
C189,Vikram,Male,49,Aurangabad,Regular,Store_B,P722,Snacks_Item_16,Snacks,354,5,1770,Wallet,Sunday,2025-10-05
C105,Riya,Male,21,Jalna,Regular,Store_A,P477,Stationery_Item_23,Stationery,737,3,2211,Cash,Saturday,2025-10-04
C160,Arjun,Male,30,Mumbai,Regular,Store_D,P383,Snacks_Item_42,Snacks,927,2,1854,UPI,Wednesday,2025-11-05
C189,Isha,Male,57,Pune,Budget,Store_C,P567,Snacks_Item_20,Snacks,744,5,3720,UPI,Monday,2025-10-27
C166,Riya,Male,18,Aurangabad,Budget,Store_B,P339,Stationery_Item_32,Stationery,451,2,902,Cash,Friday,2025-09-12
C194,Karan,Male,48,Jalna,Premium,Store_A,P680,Beverages_Item_27,Beverages,960,1,960,UPI,Sunday,2025-10-12
C183,Arjun,Female,22,Aurangabad,Premium,Store_D,P378,Personal Care_Item_34,Personal Care,57,5,285,UPI,Friday,2025-10-03
C175,Raj,Male,19,Nashik,Budget,Store_D,P530,Snacks_Item_16,Snacks,173,1,173,Card,Wednesday,2025-10-01
C108,Riya,Male,19,Mumbai,Budget,Store_B,P372,Electronics_Item_35,Electronics,547,5,2735,Wallet,Saturday,2025-09-13
C129,Mahima,Male,49,Pune,Premium,Store_B,P776,Beverages_Item_1,Beverages,237,4,948,Cash,Sunday,2025-09-21
C139,Arjun,Male,55,Mumbai,Budget,Store_A,P981,Stationery_Item_12,Stationery,188,3,564,Cash,Friday,2025-10-10
C127,Vikram,Male,22,Jalna,Premium,Store_A,P804,Personal Care_Item_35,Personal Care,730,1,730,Card,Monday,2025-11-10
C117,Isha,Female,45,Aurangabad,Regular,Store_B,P494,Beverages_Item_7,Beverages,568,4,2272,Cash,Tuesday,2025-09-30
C106,Neha,Female,48,Nagpur,Budget,Store_D,P379,Grocery_Item_7,Grocery,693,5,3465,Card,Sunday,2025-09-28
C114,Sneha,Male,39,Jalna,Regular,Store_D,P592,Electronics_Item_32,Electronics,655,4,2620,UPI,Saturday,2025-11-01
C141,Arjun,Male,55,Aurangabad,Regular,Store_C,P846,Stationery_Item_45,Stationery,471,4,1884,Wallet,Sunday,2025-09-28
C196,Karan,Male,31,Nashik,Regular,Store_C,P952,Beverages_Item_32,Beverages,511,4,2044,Card,Saturday,2025-09-13
C166,Isha,Male,18,Nashik,Premium,Store_B,P422,Grocery_Item_20,Grocery,578,4,2312,Card,Saturday,2025-11-08
C124,Vikram,Female,39,Mumbai,Premium,Store_D,P345,Beverages_Item_9,Beverages,651,2,1302,Wallet,Sunday,2025-10-12
C170,Karan,Female,28,Nagpur,Premium,Store_A,P682,Personal Care_Item_18,Personal Care,431,1,431,Wallet,Friday,2025-11-07
C132,Vikram,Female,27,Aurangabad,Budget,Store_A,P377,Stationery_Item_15,Stationery,596,2,1192,UPI,Wednesday,2025-10-01
C166,Vikram,Male,23,Aurangabad,Budget,Store_C,P726,Beverages_Item_12,Beverages,94,1,94,UPI,Friday,2025-09-26
C131,Arjun,Female,32,Jalna,Budget,Store_C,P834,Electronics_Item_27,Electronics,305,4,1220,Cash,Friday,2025-10-31
C101,Isha,Male,46,Mumbai,Regular,Store_B,P138,Beverages_Item_39,Beverages,78,2,156,Wallet,Tuesday,2025-10-14
C115,Sneha,Female,46,Mumbai,Premium,Store_B,P434,Stationery_Item_9,Stationery,298,2,596,Cash,Wednesday,2025-09-24
C111,Arjun,Female,34,Nagpur,Premium,Store_B,P853,Snacks_Item_4,Snacks,988,2,1976,UPI,Monday,2025-10-20
C197,Sneha,Female,31,Jalna,Premium,Store_B,P743,Electronics_Item_7,Electronics,416,5,2080,Wallet,Tuesday,2025-10-07
C137,Karan,Male,39,Mumbai,Budget,Store_B,P949,Stationery_Item_15,Stationery,865,5,4325,Cash,Sunday,2025-10-05
C165,Arjun,Male,18,Pune,Premium,Store_B,P448,Stationery_Item_24,Stationery,493,1,493,UPI,Tuesday,2025-10-07
C195,Neha,Male,43,Mumbai,Regular,Store_B,P728,Stationery_Item_11,Stationery,571,5,2855,Wallet,Sunday,2025-09-21
C169,Aarav,Male,26,Jalna,Premium,Store_C,P897,Snacks_Item_41,Snacks,996,3,2988,Wallet,Thursday,2025-10-09
C133,Vikram,Female,18,Nashik,Premium,Store_B,P783,Electronics_Item_8,Electronics,678,1,678,Card,Wednesday,2025-10-29
C129,Riya,Female,21,Pune,Regular,Store_A,P117,Electronics_Item_5,Electronics,833,5,4165,UPI,Thursday,2025-10-23
C142,Mahima,Male,38,Mumbai,Regular,Store_A,P474,Personal Care_Item_11,Personal Care,330,3,990,Cash,Tuesday,2025-10-07
C161,Karan,Male,27,Aurangabad,Premium,Store_C,P770,Grocery_Item_25,Grocery,297,2,594,UPI,Friday,2025-10-03
C148,Isha,Male,54,Nagpur,Premium,Store_D,P231,Stationery_Item_27,Stationery,188,3,564,Cash,Wednesday,2025-11-05
C181,Riya,Male,23,Aurangabad,Regular,Store_B,P456,Electronics_Item_22,Electronics,553,3,1659,UPI,Tuesday,2025-09-23
C156,Karan,Female,50,Pune,Premium,Store_A,P233,Grocery_Item_35,Grocery,534,1,534,Cash,Thursday,2025-09-11
C158,Aarav,Female,48,Pune,Budget,Store_A,P317,Electronics_Item_15,Electronics,818,3,2454,UPI,Tuesday,2025-10-21
C129,Neha,Female,39,Jalna,Premium,Store_B,P372,Snacks_Item_13,Snacks,185,4,740,Card,Tuesday,2025-10-07
C189,Karan,Male,41,Aurangabad,Regular,Store_D,P253,Grocery_Item_46,Grocery,396,4,1584,Cash,Sunday,2025-09-21
C103,Sneha,Male,50,Nagpur,Premium,Store_D,P464,Electronics_Item_45,Electronics,595,3,1785,UPI,Tuesday,2025-09-30
C115,Isha,Male,42,Pune,Premium,Store_D,P981,Beverages_Item_35,Beverages,164,1,164,Card,Friday,2025-11-07
C152,Raj,Female,23,Jalna,Budget,Store_B,P646,Snacks_Item_48,Snacks,175,1,175,Card,Thursday,2025-09-18
C175,Isha,Female,54,Nagpur,Budget,Store_C,P470,Personal Care_Item_33,Personal Care,809,4,3236,Wallet,Tuesday,2025-10-28
C152,Neha,Male,38,Jalna,Premium,Store_D,P444,Electronics_Item_45,Electronics,914,3,2742,UPI,Friday,2025-11-07
C193,Karan,Male,39,Nagpur,Regular,Store_C,P760,Grocery_Item_8,Grocery,85,3,255,Wallet,Wednesday,2025-09-17
C175,Sneha,Male,23,Jalna,Regular,Store_A,P293,Snacks_Item_3,Snacks,827,5,4135,Cash,Thursday,2025-09-18
C169,Sneha,Male,60,Jalna,Budget,Store_A,P301,Snacks_Item_43,Snacks,235,3,705,Cash,Tuesday,2025-09-16
C130,Aarav,Male,41,Nagpur,Regular,Store_C,P310,Snacks_Item_3,Snacks,941,1,941,Card,Wednesday,2025-10-08
C116,Vikram,Female,36,Nagpur,Premium,Store_A,P348,Grocery_Item_47,Grocery,757,3,2271,Cash,Wednesday,2025-10-08
C120,Karan,Male,40,Aurangabad,Premium,Store_A,P934,Grocery_Item_8,Grocery,340,2,680,Card,Sunday,2025-11-09
C133,Sneha,Male,38,Mumbai,Budget,Store_C,P152,Snacks_Item_37,Snacks,603,1,603,UPI,Thursday,2025-10-30
C107,Riya,Male,38,Mumbai,Budget,Store_A,P781,Personal Care_Item_17,Personal Care,735,5,3675,Card,Sunday,2025-09-28
C100,Vikram,Male,41,Aurangabad,Budget,Store_C,P526,Stationery_Item_29,Stationery,561,4,2244,UPI,Thursday,2025-10-16
C143,Vikram,Female,48,Pune,Budget,Store_A,P866,Personal Care_Item_37,Personal Care,502,4,2008,UPI,Friday,2025-09-12
C104,Riya,Female,40,Nashik,Budget,Store_B,P595,Beverages_Item_25,Beverages,603,5,3015,UPI,Saturday,2025-11-08
C137,Vikram,Male,39,Nashik,Premium,Store_C,P221,Grocery_Item_22,Grocery,370,2,740,UPI,Wednesday,2025-10-29
C131,Riya,Female,41,Nashik,Regular,Store_D,P606,Grocery_Item_42,Grocery,828,5,4140,UPI,Saturday,2025-09-20
C120,Arjun,Female,51,Aurangabad,Budget,Store_D,P430,Snacks_Item_22,Snacks,567,1,567,Wallet,Thursday,2025-09-18
C130,Sneha,Male,22,Pune,Budget,Store_D,P123,Snacks_Item_43,Snacks,610,4,2440,Wallet,Monday,2025-11-10
C131,Sneha,Male,28,Pune,Premium,Store_A,P292,Electronics_Item_26,Electronics,389,4,1556,Card,Sunday,2025-09-14
C145,Isha,Female,29,Aurangabad,Regular,Store_A,P599,Beverages_Item_10,Beverages,326,2,652,Card,Sunday,2025-09-21
C101,Vikram,Male,28,Mumbai,Regular,Store_D,P629,Stationery_Item_44,Stationery,61,4,244,Card,Sunday,2025-11-09
C149,Isha,Male,50,Jalna,Budget,Store_A,P687,Personal Care_Item_23,Personal Care,367,2,734,Card,Wednesday,2025-10-01
C184,Isha,Female,20,Jalna,Regular,Store_A,P428,Grocery_Item_9,Grocery,461,4,1844,Card,Saturday,2025-09-13
C161,Neha,Female,21,Mumbai,Regular,Store_D,P291,Snacks_Item_4,Snacks,102,5,510,UPI,Wednesday,2025-09-24
C179,Vikram,Male,47,Nagpur,Regular,Store_A,P348,Snacks_Item_38,Snacks,356,4,1424,UPI,Monday,2025-09-22
C149,Sneha,Male,27,Pune,Regular,Store_D,P244,Electronics_Item_19,Electronics,248,2,496,UPI,Friday,2025-10-31
C138,Mahima,Female,38,Aurangabad,Budget,Store_A,P114,Electronics_Item_50,Electronics,855,5,4275,Cash,Wednesday,2025-10-08
C187,Vikram,Female,37,Nagpur,Budget,Store_C,P493,Stationery_Item_27,Stationery,645,3,1935,Card,Sunday,2025-09-28
C179,Karan,Male,46,Nagpur,Budget,Store_B,P856,Grocery_Item_48,Grocery,809,5,4045,Card,Monday,2025-09-29
C101,Arjun,Female,50,Nashik,Premium,Store_D,P644,Beverages_Item_37,Beverages,502,1,502,Card,Wednesday,2025-11-05
C138,Neha,Female,21,Pune,Premium,Store_D,P406,Electronics_Item_2,Electronics,744,1,744,Wallet,Thursday,2025-09-25
C199,Isha,Female,18,Jalna,Premium,Store_B,P770,Grocery_Item_12,Grocery,392,3,1176,Wallet,Monday,2025-10-06
C100,Riya,Female,35,Mumbai,Premium,Store_D,P348,Stationery_Item_43,Stationery,773,3,2319,Wallet,Sunday,2025-09-28
C111,Isha,Female,54,Nashik,Budget,Store_B,P216,Beverages_Item_35,Beverages,135,5,675,Cash,Saturday,2025-10-18
C167,Mahima,Female,39,Mumbai,Budget,Store_D,P218,Snacks_Item_4,Snacks,454,4,1816,Cash,Monday,2025-09-15
C123,Aarav,Female,27,Jalna,Budget,Store_D,P234,Grocery_Item_30,Grocery,707,5,3535,Cash,Thursday,2025-10-02
C133,Neha,Female,55,Nashik,Budget,Store_C,P850,Stationery_Item_41,Stationery,423,5,2115,Cash,Wednesday,2025-10-15
C135,Mahima,Female,35,Pune,Budget,Store_C,P758,Stationery_Item_31,Stationery,743,5,3715,Card,Sunday,2025-10-26
C111,Raj,Male,21,Nashik,Premium,Store_B,P370,Personal Care_Item_26,Personal Care,675,2,1350,Cash,Tuesday,2025-10-14
C131,Aarav,Female,57,Aurangabad,Regular,Store_B,P501,Electronics_Item_37,Electronics,858,1,858,Cash,Monday,2025-09-22
C128,Arjun,Male,35,Mumbai,Regular,Store_D,P569,Stationery_Item_32,Stationery,551,3,1653,Cash,Wednesday,2025-10-08
C144,Sneha,Male,31,Nagpur,Premium,Store_C,P374,Electronics_Item_31,Electronics,851,3,2553,Cash,Saturday,2025-09-20
C136,Neha,Male,50,Nashik,Premium,Store_D,P249,Grocery_Item_18,Grocery,608,4,2432,Cash,Thursday,2025-09-18
C137,Raj,Female,30,Pune,Budget,Store_A,P610,Beverages_Item_31,Beverages,174,5,870,Card,Sunday,2025-11-02
C142,Karan,Female,60,Nagpur,Regular,Store_B,P222,Stationery_Item_8,Stationery,233,4,932,Card,Monday,2025-09-22
C146,Vikram,Male,46,Aurangabad,Budget,Store_D,P461,Personal Care_Item_28,Personal Care,995,2,1990,Cash,Saturday,2025-10-11
C137,Vikram,Female,49,Nagpur,Regular,Store_D,P592,Personal Care_Item_21,Personal Care,33,4,132,UPI,Tuesday,2025-09-30
C183,Riya,Male,28,Pune,Budget,Store_B,P944,Stationery_Item_25,Stationery,154,5,770,Card,Monday,2025-10-06
C198,Mahima,Female,47,Nagpur,Premium,Store_C,P158,Electronics_Item_34,Electronics,701,2,1402,UPI,Sunday,2025-09-21
C123,Raj,Female,43,Pune,Regular,Store_B,P746,Electronics_Item_2,Electronics,762,2,1524,Card,Saturday,2025-10-18
C123,Karan,Female,51,Aurangabad,Regular,Store_B,P897,Grocery_Item_17,Grocery,774,4,3096,Card,Tuesday,2025-10-07
C176,Karan,Female,18,Aurangabad,Regular,Store_B,P558,Stationery_Item_30,Stationery,396,1,396,Cash,Thursday,2025-10-23
C190,Karan,Male,42,Aurangabad,Budget,Store_D,P967,Beverages_Item_32,Beverages,35,4,140,Card,Wednesday,2025-10-22
C158,Riya,Female,39,Mumbai,Premium,Store_C,P530,Beverages_Item_1,Beverages,418,4,1672,UPI,Thursday,2025-10-23
C160,Aarav,Female,21,Nashik,Premium,Store_C,P190,Personal Care_Item_8,Personal Care,115,4,460,Wallet,Wednesday,2025-10-08
C192,Vikram,Male,59,Nagpur,Budget,Store_A,P906,Snacks_Item_11,Snacks,513,1,513,Wallet,Saturday,2025-09-27
C147,Neha,Female,51,Aurangabad,Regular,Store_C,P450,Stationery_Item_30,Stationery,945,2,1890,Card,Thursday,2025-10-30
C101,Riya,Male,56,Aurangabad,Budget,Store_B,P775,Beverages_Item_37,Beverages,186,2,372,Cash,Thursday,2025-11-06
C165,Sneha,Male,58,Mumbai,Regular,Store_A,P248,Snacks_Item_23,Snacks,253,2,506,UPI,Friday,2025-09-26
C147,Aarav,Male,30,Pune,Premium,Store_A,P557,Snacks_Item_46,Snacks,438,2,876,Cash,Saturday,2025-11-08
C173,Vikram,Male,28,Jalna,Premium,Store_A,P553,Electronics_Item_34,Electronics,101,3,303,Wallet,Monday,2025-11-03
C199,Riya,Male,52,Nagpur,Regular,Store_A,P404,Stationery_Item_13,Stationery,793,4,3172,Wallet,Friday,2025-10-17
C129,Aarav,Male,56,Jalna,Budget,Store_B,P283,Beverages_Item_12,Beverages,849,1,849,Cash,Wednesday,2025-10-22
C149,Arjun,Female,26,Mumbai,Regular,Store_B,P164,Beverages_Item_22,Beverages,205,2,410,Cash,Friday,2025-09-19
C130,Raj,Female,40,Jalna,Budget,Store_B,P511,Grocery_Item_1,Grocery,255,3,765,UPI,Sunday,2025-11-02
C155,Arjun,Female,34,Mumbai,Budget,Store_C,P966,Grocery_Item_37,Grocery,901,4,3604,Cash,Saturday,2025-10-25
C175,Neha,Female,33,Jalna,Budget,Store_D,P989,Stationery_Item_49,Stationery,739,2,1478,Wallet,Thursday,2025-10-02
C125,Riya,Female,25,Mumbai,Regular,Store_C,P891,Grocery_Item_44,Grocery,110,4,440,Card,Tuesday,2025-10-28
C155,Karan,Female,22,Pune,Premium,Store_D,P676,Stationery_Item_14,Stationery,530,3,1590,UPI,Saturday,2025-09-27
C123,Neha,Female,18,Nagpur,Budget,Store_C,P560,Snacks_Item_7,Snacks,937,4,3748,Card,Tuesday,2025-10-07
C136,Vikram,Male,28,Mumbai,Regular,Store_A,P223,Personal Care_Item_3,Personal Care,661,5,3305,Card,Tuesday,2025-09-23
C102,Riya,Female,18,Aurangabad,Regular,Store_A,P301,Personal Care_Item_1,Personal Care,975,3,2925,Cash,Thursday,2025-11-06
C187,Arjun,Male,59,Pune,Regular,Store_C,P600,Personal Care_Item_19,Personal Care,168,2,336,Cash,Monday,2025-10-27
C156,Vikram,Female,56,Pune,Budget,Store_A,P507,Stationery_Item_21,Stationery,791,3,2373,Cash,Wednesday,2025-10-15
C151,Karan,Male,34,Nagpur,Budget,Store_D,P459,Grocery_Item_29,Grocery,248,5,1240,Cash,Saturday,2025-10-18
C149,Neha,Male,21,Jalna,Regular,Store_D,P103,Stationery_Item_22,Stationery,731,2,1462,Card,Thursday,2025-10-02
C158,Vikram,Female,53,Pune,Regular,Store_B,P212,Personal Care_Item_47,Personal Care,373,2,746,UPI,Thursday,2025-09-25
C118,Vikram,Male,54,Nashik,Premium,Store_C,P524,Beverages_Item_44,Beverages,233,1,233,Wallet,Friday,2025-10-24
C109,Aarav,Male,37,Pune,Regular,Store_B,P979,Stationery_Item_26,Stationery,584,3,1752,UPI,Thursday,2025-10-23
C169,Arjun,Female,46,Nashik,Regular,Store_D,P617,Snacks_Item_31,Snacks,29,1,29,Cash,Saturday,2025-09-20
C110,Vikram,Female,18,Nashik,Premium,Store_B,P148,Stationery_Item_15,Stationery,262,3,786,Cash,Friday,2025-09-12
C161,Aarav,Male,46,Pune,Regular,Store_C,P274,Personal Care_Item_18,Personal Care,529,4,2116,Wallet,Friday,2025-10-17
C120,Sneha,Male,34,Aurangabad,Premium,Store_B,P880,Grocery_Item_6,Grocery,365,4,1460,Wallet,Monday,2025-11-10
C187,Raj,Female,34,Jalna,Premium,Store_B,P200,Stationery_Item_39,Stationery,949,3,2847,UPI,Sunday,2025-09-28
C180,Karan,Male,44,Nashik,Budget,Store_C,P417,Grocery_Item_24,Grocery,910,2,1820,UPI,Monday,2025-10-27
C121,Raj,Male,56,Mumbai,Regular,Store_D,P432,Personal Care_Item_29,Personal Care,935,1,935,Card,Sunday,2025-11-02
C109,Isha,Male,21,Nagpur,Budget,Store_B,P432,Electronics_Item_44,Electronics,487,1,487,UPI,Wednesday,2025-10-15
C131,Isha,Male,46,Nagpur,Budget,Store_D,P114,Personal Care_Item_6,Personal Care,833,1,833,Card,Wednesday,2025-09-24
C196,Raj,Male,19,Nashik,Budget,Store_D,P955,Grocery_Item_7,Grocery,318,5,1590,UPI,Tuesday,2025-09-30
C152,Sneha,Male,26,Mumbai,Premium,Store_A,P517,Stationery_Item_50,Stationery,818,1,818,Wallet,Monday,2025-09-15
C129,Neha,Female,51,Pune,Regular,Store_B,P746,Stationery_Item_7,Stationery,744,4,2976,Wallet,Friday,2025-10-03
C187,Mahima,Female,56,Mumbai,Budget,Store_C,P959,Beverages_Item_9,Beverages,347,3,1041,Card,Saturday,2025-10-04
C111,Mahima,Male,27,Aurangabad,Budget,Store_C,P432,Personal Care_Item_35,Personal Care,355,4,1420,Card,Saturday,2025-09-27
C144,Sneha,Male,33,Pune,Budget,Store_D,P574,Snacks_Item_43,Snacks,319,4,1276,UPI,Friday,2025-10-10
C185,Karan,Female,42,Pune,Regular,Store_D,P910,Grocery_Item_19,Grocery,549,1,549,Card,Tuesday,2025-10-28
C174,Riya,Male,38,Pune,Regular,Store_C,P897,Grocery_Item_4,Grocery,463,4,1852,UPI,Saturday,2025-10-25
C191,Neha,Female,58,Mumbai,Budget,Store_D,P555,Stationery_Item_49,Stationery,553,5,2765,Cash,Saturday,2025-09-20
C178,Vikram,Female,21,Nashik,Regular,Store_C,P272,Stationery_Item_7,Stationery,222,1,222,UPI,Wednesday,2025-10-29
